Subject,Mode,ScenarioName,UniqueID,ROI,reactionTime,Week,ParticipantID,MatchID,Case,Location,Gender,minHeadwayDist
3220021w1,Experimenter,"Load, Event",1679949015,1,1.8500000000001364,1,3220021,0021,Case,OSU,Female,11.060635
3220017w1,Experimenter,"No Load, Event",1666888717,3,1.3700000000003456,1,3220017,0017,Case,OSU,Female,10000.0
3220017w1,Experimenter,"No Load, Event",1666888717,5,1.4500000000002728,1,3220017,0017,Case,OSU,Female,13.810765
3220017w1,Experimenter,"No Load, Event",1666888717,1,1.4200000000000728,1,3220017,0017,Case,OSU,Female,10000.0
3220021w1,Experimenter,"No Load, Event",1679949488,1,0.900000000000091,1,3220021,0021,Case,OSU,Female,10000.0
3220021w1,Experimenter,"No Load, Event",1679949488,3,0.8299999999999272,1,3220021,0021,Case,OSU,Female,10000.0
3220021w1,Experimenter,"No Load, Event",1679949488,5,1.7800000000002,1,3220021,0021,Case,OSU,Female,15.911114
3220023w1,Experimenter,"Load, Event",1694636868,1,1.1399999999998727,1,3220023,0023,Case,OSU,Female,13.351211
3220023w1,Experimenter,"Load, Event",1694636868,3,1.1299999999998818,1,3220023,0023,Case,OSU,Female,10000.0
3220023w1,Experimenter,"No Load, Event",1694637411,1,0.8000000000001819,1,3220023,0023,Case,OSU,Female,10000.0
3220023w1,Experimenter,"No Load, Event",1694637411,3,0.7999999999997272,1,3220023,0023,Case,OSU,Female,20.378797
3220023w1,Experimenter,"No Load, Event",1694637411,5,1.169999999999618,1,3220023,0023,Case,OSU,Female,17.213707
3220026w1,Experimenter,"Load, Event",1697652148,1,1.9300000000000637,1,3220026,0026,Case,OSU,Female,15.703095
3220026w1,Experimenter,"Load, Event",1697652148,3,2.199999999999818,1,3220026,0026,Case,OSU,Female,10000.0
3220027w1,Experimenter,"Load, Event",1698430194,3,1.699999999999818,1,3220027,0027,Case,OSU,Female,10000.0
3220027w1,Experimenter,"Load, Event",1698430194,1,1.75,1,3220027,0027,Case,OSU,Female,15.549716
3220026w1,Experimenter,"No Load, Event",1697652743,3,0.2300000000000182,1,3220026,0026,Case,OSU,Female,66.655367
3220026w1,Experimenter,"No Load, Event",1697652743,5,1.930000000000291,1,3220026,0026,Case,OSU,Female,19.534624
3220026w1,Experimenter,"No Load, Event",1697652743,1,0.930000000000291,1,3220026,0026,Case,OSU,Female,10000.0
3220027w1,Experimenter,"No Load, Event",1698430723,1,1.3100000000004002,1,3220027,0027,Case,OSU,Female,10000.0
3220027w1,Experimenter,"No Load, Event",1698430723,3,1.4299999999998363,1,3220027,0027,Case,OSU,Female,37.866033
3220027w1,Experimenter,"No Load, Event",1698430723,5,1.9400000000000546,1,3220027,0027,Case,OSU,Female,15.068583
5210004w1,Experimenter,"Load, Event",1649451847,3,1.5299999999997453,1,5210004,0004,Control,OSU,Male,10000.0
5210004w1,Experimenter,"Load, Event",1649451847,1,1.2300000000000182,1,5210004,0004,Control,OSU,Male,15.576636
5210006w1,Experimenter,"Load, Event",1704827399,1,2.1299999999996544,1,5210006,0006,Control,OSU,Male,12.903105
5210006w1,Experimenter,"Load, Event",1704827399,3,2.199999999999818,1,5210006,0006,Control,OSU,Male,10000.0
5210004w1,Experimenter,"No Load, Event",1649452428,3,1.0300000000002,1,5210004,0004,Control,OSU,Male,48.254003
5210004w1,Experimenter,"No Load, Event",1649452428,1,0.8800000000001091,1,5210004,0004,Control,OSU,Male,10000.0
5210004w1,Experimenter,"No Load, Event",1649452428,5,1.6700000000000728,1,5210004,0004,Control,OSU,Male,15.46842
5210006w1,Experimenter,"No Load, Event",1704828060,1,1.5500000000000114,1,5210006,0006,Control,OSU,Male,10000.0
5210006w1,Experimenter,"No Load, Event",1704828060,3,1.3170000000000073,1,5210006,0006,Control,OSU,Male,52.503204
5210006w1,Experimenter,"No Load, Event",1704828060,5,1.91599999999994,1,5210006,0006,Control,OSU,Male,17.577174
5210008w1,Experimenter,"Load, Event",1660845748,3,,1,5210008,0008,Control,OSU,Male,10000.0
5210008w1,Experimenter,"Load, Event",1660845748,1,1.8699999999998909,1,5210008,0008,Control,OSU,Male,9.473649
5210008w1,Experimenter,"No Load, Event",1660846221,1,,1,5210008,0008,Control,OSU,Male,10000.0
5210008w1,Experimenter,"No Load, Event",1660846221,3,,1,5210008,0008,Control,OSU,Male,10000.0
5210008w1,Experimenter,"No Load, Event",1660846221,5,1.8599999999999,1,5210008,0008,Control,OSU,Male,3.275601
5210009w1,Experimenter,"Load, Event",1654012057,1,1.3099999999999454,1,5210009,0009,Control,OSU,Male,13.51143
5210009w1,Experimenter,"Load, Event",1654012057,3,2.1599999999998545,1,5210009,0009,Control,OSU,Male,10000.0
5210009w1,Experimenter,"No Load, Event",1654012629,1,0.830000000000382,1,5210009,0009,Control,OSU,Male,10000.0
5210009w1,Experimenter,"No Load, Event",1654012629,3,1.0499999999997272,1,5210009,0009,Control,OSU,Male,10000.0
5210009w1,Experimenter,"No Load, Event",1654012629,5,0.9800000000000182,1,5210009,0009,Control,OSU,Male,15.431515
5210010w1,Experimenter,"No Load, Event",1686069276,5,1.8200000000001637,1,5210010,0010,Control,OSU,Male,16.664942
5210010w1,Experimenter,"No Load, Event",1686069276,3,0.6600000000003092,1,5210010,0010,Control,OSU,Male,10000.0
5210010w1,Experimenter,"No Load, Event",1686069276,1,0.8700000000003456,1,5210010,0010,Control,OSU,Male,10000.0
5210010w1,Experimenter,"Load, Event",1686068623,1,2.6599999999998545,1,5210010,0010,Control,OSU,Male,19.342259
5210010w1,Experimenter,"Load, Event",1686068623,3,1.699999999999818,1,5210010,0010,Control,OSU,Male,10000.0
5210012w1,Experimenter,"Load, Event",1706731207,1,1.8799999999998818,1,5210012,0012,Control,OSU,Male,15.089233
5210012w1,Experimenter,"Load, Event",1706731207,3,2.0,1,5210012,0012,Control,OSU,Male,10000.0
5210012w1,Experimenter,"No Load, Event",1706731735,1,,1,5210012,0012,Control,OSU,Male,10000.0
5210012w1,Experimenter,"No Load, Event",1706731735,3,1.300000000000182,1,5210012,0012,Control,OSU,Male,26.535042
5210012w1,Experimenter,"No Load, Event",1706731735,5,1.3799999999996544,1,5210012,0012,Control,OSU,Male,16.472213
5210016w1,Experimenter,"Load, Event",1668116896,3,1.2100000000000364,1,5210016,0016,Control,OSU,Male,10000.0
5210016w1,Experimenter,"Load, Event",1668116896,1,1.4500000000000455,1,5210016,0016,Control,OSU,Male,16.934232
5210016w1,Experimenter,"No Load, Event",1668117362,5,1.300000000000182,1,5210016,0016,Control,OSU,Male,16.192042
5210016w1,Experimenter,"No Load, Event",1668117362,1,0.8099999999999454,1,5210016,0016,Control,OSU,Male,10000.0
5210016w1,Experimenter,"No Load, Event",1668117362,3,0.8299999999999272,1,5210016,0016,Control,OSU,Male,10000.0
5210018w1,Experimenter,"Load, Event",1708545216,3,1.9600000000000364,1,5210018,0018,Control,OSU,Male,10000.0
5210018w1,Experimenter,"Load, Event",1708545216,1,1.3400000000001455,1,5210018,0018,Control,OSU,Male,20.062318
5210019w1,Experimenter,"Load, Event",1677261305,3,1.3699999999998909,1,5210019,0019,Control,OSU,Male,10000.0
5210019w1,Experimenter,"Load, Event",1677261305,1,1.8500000000001364,1,5210019,0019,Control,OSU,Male,13.302875
5210018w1,Experimenter,"No Load, Event",1708545840,1,1.0,1,5210018,0018,Control,OSU,Male,10000.0
5210018w1,Experimenter,"No Load, Event",1708545840,5,1.1700000000000728,1,5210018,0018,Control,OSU,Male,20.015244
5210018w1,Experimenter,"No Load, Event",1708545840,3,0.0,1,5210018,0018,Control,OSU,Male,30.413041
5210019w1,Experimenter,"No Load, Event",1677261860,3,0.8400000000001455,1,5210019,0019,Control,OSU,Male,10000.0
5210019w1,Experimenter,"No Load, Event",1677261860,1,0.7899999999999636,1,5210019,0019,Control,OSU,Male,10000.0
5210019w1,Experimenter,"No Load, Event",1677261860,5,1.4700000000002547,1,5210019,0019,Control,OSU,Male,15.620409
5220001w1,Experimenter,"Load, Event",1644277986,3,,1,5220001,0001,Control,OSU,Female,10000.0
5220001w1,Experimenter,"Load, Event",1644277986,1,1.8799999999998818,1,5220001,0001,Control,OSU,Female,11.94671
5220001w1,Experimenter,"No Load, Event",1644278430,1,,1,5220001,0001,Control,OSU,Female,10000.0
5220001w1,Experimenter,"No Load, Event",1644278430,3,0.9499999999998181,1,5220001,0001,Control,OSU,Female,10000.0
5220001w1,Experimenter,"No Load, Event",1644278430,5,1.5299999999997453,1,5220001,0001,Control,OSU,Female,12.278851
5220002w1,Experimenter,"Load, Event",123,1,1.9300000000000637,1,5220002,0002,Control,OSU,Female,7.391941
5220002w1,Experimenter,"Load, Event",123,3,,1,5220002,0002,Control,OSU,Female,10000.0
5220002w1,Experimenter,"No Load, Event",1660938720,3,,1,5220002,0002,Control,OSU,Female,10000.0
5220002w1,Experimenter,"No Load, Event",1660938720,5,2.119999999999891,1,5220002,0002,Control,OSU,Female,10.546425
5220002w1,Experimenter,"No Load, Event",1660938720,1,,1,5220002,0002,Control,OSU,Female,10000.0
5220003w1,Experimenter,"Load, Event",1677621299,3,1.5699999999999363,1,5220003,0003,Control,OSU,Female,10000.0
5220003w1,Experimenter,"Load, Event",1677621299,1,1.75,1,5220003,0003,Control,OSU,Female,10.224204
5220005w1,Experimenter,"Load, Event",1660922446,1,1.9200000000000728,1,5220005,0005,Control,OSU,Female,11.043952
5220005w1,Experimenter,"Load, Event",1660922446,3,1.5899999999999181,1,5220005,0005,Control,OSU,Female,10000.0
5220003w1,Experimenter,"No Load, Event",1677621888,5,1.4500000000002728,1,5220003,0003,Control,OSU,Female,11.133709
5220003w1,Experimenter,"No Load, Event",1677621888,3,,1,5220003,0003,Control,OSU,Female,10000.0
5220003w1,Experimenter,"No Load, Event",1677621888,1,,1,5220003,0003,Control,OSU,Female,10000.0
5220011w1,Experimenter,"Load, Event",1711570388,1,2.7159999999999513,1,5220011,0011,Control,OSU,Female,13.788154
5220011w1,Experimenter,"Load, Event",1711570388,3,1.7339999999999804,1,5220011,0011,Control,OSU,Female,10000.0
5220011w1,Experimenter,"No Load, Event",1711570914,3,1.3999999999999773,1,5220011,0011,Control,OSU,Female,29.80554
5220011w1,Experimenter,"No Load, Event",1711570914,1,1.5499999999999545,1,5220011,0011,Control,OSU,Female,10000.0
5220022w1,Experimenter,"Load, Event",1712948101,3,1.8800000000001091,1,5220022,0022,Control,OSU,Female,10000.0
5220022w1,Experimenter,"Load, Event",1712948101,1,2.3900000000001,1,5220022,0022,Control,OSU,Female,11.044367
5220005w1,Experimenter,"No Load, Event",1660923005,1,1.0,1,5220005,0005,Control,OSU,Female,10000.0
5220005w1,Experimenter,"No Load, Event",1660923005,5,1.8799999999996544,1,5220005,0005,Control,OSU,Female,16.56094
5220005w1,Experimenter,"No Load, Event",1660923005,3,0.9899999999997817,1,5220005,0005,Control,OSU,Female,10000.0
5220023w1,Experimenter,"Load, Event",1709827384,1,2.099999999999909,1,5220023,0023,Control,OSU,Female,11.373256
5220023w1,Experimenter,"Load, Event",1709827384,3,,1,5220023,0023,Control,OSU,Female,10000.0
5220022w1,Experimenter,"No Load, Event",1712948662,5,2.5,1,5220022,0022,Control,OSU,Female,9.416807
5220022w1,Experimenter,"No Load, Event",1712948662,1,,1,5220022,0022,Control,OSU,Female,10000.0
5220022w1,Experimenter,"No Load, Event",1712948662,3,1.4500000000002728,1,5220022,0022,Control,OSU,Female,52.608961
5220025w1,Experimenter,"Load, Event",1705519705,3,1.990000000000009,1,5220025,0025,Control,OSU,Female,10000.0
5220025w1,Experimenter,"Load, Event",1705519705,1,2.349999999999909,1,5220025,0025,Control,OSU,Female,11.084656
5220023w1,Experimenter,"No Load, Event",1709827867,1,1.8999999999998636,1,5220023,0023,Control,OSU,Female,10000.0
5220023w1,Experimenter,"No Load, Event",1709827867,3,1.7399999999997817,1,5220023,0023,Control,OSU,Female,45.177203
5220023w1,Experimenter,"No Load, Event",1709827867,5,2.0,1,5220023,0023,Control,OSU,Female,12.420505
5220025w1,Experimenter,"No Load, Event",1705520304,1,1.449999999999818,1,5220025,0025,Control,OSU,Female,10000.0
5220025w1,Experimenter,"No Load, Event",1705520304,3,1.4899999999997817,1,5220025,0025,Control,OSU,Female,48.329499
5220025w1,Experimenter,"No Load, Event",1705520304,5,2.180000000000291,1,5220025,0025,Control,OSU,Female,20.159517
5220026w1,Experimenter,"Load, Event",1707933382,3,,1,5220026,0026,Control,OSU,Female,10000.0
5220026w1,Experimenter,"Load, Event",1707933382,1,2.449999999999818,1,5220026,0026,Control,OSU,Female,9.463035
5220026w1,Experimenter,"No Load, Event",1707933923,3,1.5499999999997272,1,5220026,0026,Control,OSU,Female,28.157548
5220026w1,Experimenter,"No Load, Event",1707933923,1,1.8700000000003456,1,5220026,0026,Control,OSU,Female,10000.0
5220026w1,Experimenter,"No Load, Event",1707933923,5,2.7199999999998,1,5220026,0026,Control,OSU,Female,20.128182
